Date,1 week,1 month,3 month,6 month,12 month,,
19-Aug-21,-0.564,-0.56,-0.55,-0.529,-0.494,,
20-Aug-21,-0.574,-0.552,-0.548,-0.528,-0.494,,
23-Aug-21,-0.575,-0.557,-0.549,-0.529,-0.494,,
24-Aug-21,-0.573,-0.557,-0.549,-0.527,-0.495,,
25-Aug-21,-0.576,-0.559,-0.55,-0.528,-0.498,,
27-Aug-21,-0.565,-0.556,-0.55,-0.529,-0.502,,
30-Aug-21,-0.563,-0.559,-0.549,-0.529,-0.5,,
31-Aug-21,-0.565,-0.554,-0.548,-0.522,-0.501,,
1-Sep-21,-0.573,-0.554,-0.55,-0.521,-0.496,,
2-Sep-21,-0.56,-0.558,-0.551,-0.52,-0.499,,
3-Sep-21,-0.567,-0.553,-0.548,-0.519,-0.5,,
6-Sep-21,-0.572,-0.555,-0.549,-0.52,-0.5,,
7-Sep-21,-0.575,-0.552,-0.543,-0.518,-0.496,,
8-Sep-21,-0.574,-0.557,-0.541,-0.517,-0.494,,
9-Sep-21,-0.577,-0.558,-0.543,-0.522,-0.489,,
10-Sep-21,-0.568,-0.558,-0.544,-0.519,-0.495,,
13-Sep-21,-0.574,-0.557,-0.544,-0.52,-0.489,,
14-Sep-21,-0.576,-0.556,-0.548,-0.522,-0.488,,
15-Sep-21,-0.564,-0.557,-0.543,-0.524,-0.488,,
16-Sep-21,-0.574,-0.559,-0.545,-0.522,-0.493,,
17-Sep-21,-0.563,-0.562,-0.548,-0.526,-0.49,,
20-Sep-21,-0.565,-0.558,-0.545,-0.528,-0.489,,
21-Sep-21,-0.569,-0.563,-0.546,-0.53,-0.497,,
22-Sep-21,-0.565,-0.561,-0.544,-0.523,-0.491,,
23-Sep-21,-0.576,-0.557,-0.543,-0.528,-0.495,,
24-Sep-21,-0.567,-0.553,-0.543,-0.523,-0.488,,
27-Sep-21,-0.571,-0.561,-0.542,-0.517,-0.486,,
28-Sep-21,-0.568,-0.558,-0.543,-0.523,-0.489,,
29-Sep-21,-0.568,-0.558,-0.543,-0.523,-0.491,,
30-Sep-21,-0.568,-0.563,-0.545,-0.528,-0.488,,
1-Oct-21,-0.562,-0.557,-0.547,-0.526,-0.488,,
4-Oct-21,-0.572,-0.559,-0.548,-0.527,-0.488,,
5-Oct-21,-0.576,-0.567,-0.551,-0.525,-0.491,,
6-Oct-21,-0.567,-0.564,-0.551,-0.53,-0.487,,
7-Oct-21,-0.574,-0.562,-0.547,-0.526,-0.482,,
8-Oct-21,-0.568,-0.561,-0.548,-0.518,-0.482,,
11-Oct-21,-0.572,-0.563,-0.551,-0.521,-0.48,,
12-Oct-21,-0.568,-0.561,-0.552,-0.523,-0.476,,
13-Oct-21,-0.568,-0.561,-0.548,-0.524,-0.473,,
14-Oct-21,-0.571,-0.563,-0.551,-0.523,-0.473,,
15-Oct-21,-0.567,-0.564,-0.548,-0.528,-0.483,,
18-Oct-21,-0.573,-0.561,-0.548,-0.527,-0.48,,
19-Oct-21,-0.568,-0.557,-0.548,-0.524,-0.467,,
20-Oct-21,-0.575,-0.563,-0.547,-0.527,-0.468,,
21-Oct-21,-0.574,-0.559,-0.548,-0.532,-0.477,,
22-Oct-21,-0.568,-0.563,-0.549,-0.534,-0.471,,
25-Oct-21,-0.573,-0.557,-0.548,-0.528,-0.471,,
26-Oct-21,-0.574,-0.556,-0.55,-0.533,-0.474,,
27-Oct-21,-0.565,-0.558,-0.556,-0.536,-0.473,,
28-Oct-21,-0.566,-0.556,-0.557,-0.533,-0.473,,
29-Oct-21,-0.561,-0.557,-0.553,-0.527,-0.455,,
1-Nov-21,-0.562,-0.557,-0.558,-0.529,-0.443,,
2-Nov-21,-0.573,-0.56,-0.567,-0.534,-0.461,,
3-Nov-21,-0.573,-0.565,-0.573,-0.538,-0.482,,
4-Nov-21,-0.574,-0.567,-0.568,-0.538,-0.478,,
5-Nov-21,-0.571,-0.567,-0.567,-0.536,-0.495,,
8-Nov-21,-0.572,-0.573,-0.572,-0.537,-0.501,,
9-Nov-21,-0.581,-0.563,-0.565,-0.533,-0.498,,
10-Nov-21,-0.576,-0.566,-0.569,-0.532,-0.496,,
11-Nov-21,-0.578,-0.574,-0.563,-0.527,-0.478,,
12-Nov-21,-0.569,-0.566,-0.562,-0.533,-0.473,,
15-Nov-21,-0.566,-0.566,,-0.528,-0.48,,
16-Nov-21,-0.571,-0.563,-0.558,-0.53,-0.484,,
17-Nov-21,-0.577,-0.567,-0.567,-0.538,-0.489,,
18-Nov-21,-0.571,-0.563,-0.564,-0.533,-0.488,,
19-Nov-21,-0.568,-0.558,-0.559,-0.528,-0.49,,
22-Nov-21,-0.568,-0.56,-0.564,-0.528,-0.495,,
23-Nov-21,-0.581,-0.57,-0.572,-0.533,-0.491,,
24-Nov-21,-0.574,-0.565,-0.583,-0.54,-0.491,,
25-Nov-21,-0.584,-0.568,-0.575,-0.542,-0.498,,
26-Nov-21,-0.569,-0.567,-0.572,-0.537,-0.494,,
29-Nov-21,-0.578,-0.563,-0.57,-0.536,-0.504,,
30-Nov-21,-0.577,-0.57,-0.573,-0.538,-0.505,,
1-Dec-21,-0.576,-0.573,-0.572,-0.541,-0.505,,
2-Dec-21,-0.581,-0.568,-0.565,-0.541,-0.498,,
3-Dec-21,-0.573,-0.569,-0.563,-0.537,-0.5,,
6-Dec-21,-0.576,-0.567,-0.562,-0.543,-0.499,,
7-Dec-21,-0.584,-0.573,,-0.538,-0.499,,
8-Dec-21,-0.574,-0.565,-0.574,-0.54,-0.498,,
9-Dec-21,-0.574,-0.581,-0.585,-0.546,-0.497,,
10-Dec-21,-0.57,-0.576,-0.588,-0.543,-0.498,,
13-Dec-21,-0.574,-0.593,-0.603,-0.547,-0.504,,
14-Dec-21,-0.574,-0.625,-0.605,-0.545,-0.508,,
15-Dec-21,-0.581,-0.598,-0.602,-0.547,-0.508,,
16-Dec-21,-0.571,-0.593,-0.589,-0.548,-0.508,,
17-Dec-21,-0.588,-0.611,-0.581,-0.551,-0.511,,
20-Dec-21,-0.574,-0.625,,-0.554,-0.518,,
21-Dec-21,-0.581,-0.611,-0.588,-0.551,-0.515,,
22-Dec-21,-0.575,-0.643,-0.591,-0.545,-0.505,,
23-Dec-21,-0.578,-0.648,-0.588,-0.537,-0.499,,
24-Dec-21,-0.579,-0.621,-0.587,-0.544,-0.494,,
27-Dec-21,-0.589,-0.614,-0.59,-0.544,-0.495,,
28-Dec-21,-0.595,-0.598,-0.583,-0.548,-0.495,,
29-Dec-21,-0.602,-0.594,-0.571,-0.544,-0.492,,
30-Dec-21,-0.587,-0.585,-0.573,-0.546,-0.498,,
31-Dec-21,-0.574,-0.583,,-0.546,-0.501,,
3-Jan-22,-0.587,-0.576,-0.57,-0.539,-0.499,,
4-Jan-22,-0.575,-0.569,-0.565,-0.535,-0.498,,
5-Jan-22,-0.581,-0.566,-0.576,-0.541,-0.5,,
6-Jan-22,-0.579,-0.57,-0.574,-0.534,-0.496,,
7-Jan-22,-0.574,-0.565,-0.576,-0.536,-0.493,,
10-Jan-22,-0.579,-0.563,-0.57,-0.531,-0.489,,
11-Jan-22,-0.581,-0.564,-0.564,-0.528,-0.49,,
12-Jan-22,-0.58,-0.563,-0.563,-0.529,-0.475,,
13-Jan-22,-0.577,-0.568,-0.563,-0.534,-0.483,,
14-Jan-22,-0.574,-0.565,-0.568,-0.533,-0.483,,
17-Jan-22,-0.582,-0.562,-0.56,-0.523,-0.47,,
18-Jan-22,-0.578,-0.563,-0.558,-0.524,-0.468,,
19-Jan-22,-0.573,-0.563,-0.557,-0.524,-0.468,,
20-Jan-22,-0.577,-0.561,-0.553,-0.521,-0.46,,
21-Jan-22,-0.573,-0.559,-0.552,-0.522,-0.462,,
24-Jan-22,-0.573,-0.563,-0.543,-0.522,-0.463,,
25-Jan-22,-0.572,-0.562,-0.548,-0.523,-0.467,,
26-Jan-22,-0.572,-0.565,-0.554,-0.524,-0.468,,
27-Jan-22,-0.573,-0.565,-0.547,-0.518,-0.466,,
28-Jan-22,-0.573,-0.563,-0.55,-0.519,-0.459,,
31-Jan-22,-0.567,-0.567,-0.552,-0.514,-0.453,,
1-Feb-22,-0.567,-0.56,-0.547,-0.503,-0.431,,
2-Feb-22,-0.564,-0.561,-0.547,-0.502,-0.429,,
3-Feb-22,-0.568,-0.56,-0.551,-0.499,-0.423,,
4-Feb-22,-0.569,-0.551,-0.548,-0.473,-0.346,,
7-Feb-22,-0.573,-0.548,-0.53,-0.456,-0.31,,
8-Feb-22,-0.57,-0.545,-0.538,-0.463,-0.313,,
9-Feb-22,-0.578,-0.547,-0.523,-0.457,-0.313,,
10-Feb-22,-0.571,-0.552,-0.528,-0.467,-0.325,,
11-Feb-22,-0.577,-0.557,-0.523,-0.458,-0.298,,
14-Feb-22,-0.583,-0.551,,-0.448,-0.283,,
15-Feb-22,-0.578,-0.555,-0.523,-0.455,-0.285,,
16-Feb-22,-0.571,-0.558,-0.524,-0.461,-0.286,,
17-Feb-22,-0.578,-0.562,-0.529,-0.478,-0.313,,
18-Feb-22,-0.568,-0.557,-0.528,-0.487,-0.329,,
21-Feb-22,-0.576,-0.556,-0.527,-0.482,-0.332,,
22-Feb-22,-0.569,-0.555,-0.528,-0.49,-0.337,,
23-Feb-22,-0.568,-0.544,-0.529,-0.483,-0.332,,
24-Feb-22,-0.576,-0.548,-0.53,-0.48,-0.323,,
25-Feb-22,-0.558,-0.543,-0.528,-0.488,-0.348,,
28-Feb-22,-0.567,-0.551,-0.533,-0.493,-0.349,,
1-Mar-22,-0.565,-0.553,,-0.496,-0.363,,
2-Mar-22,-0.56,-0.558,-0.532,-0.502,-0.398,,
3-Mar-22,-0.574,-0.549,-0.526,-0.485,-0.377,,
4-Mar-22,-0.567,-0.546,-0.52,-0.482,-0.359,,
7-Mar-22,-0.568,-0.517,-0.498,-0.453,-0.352,,
8-Mar-22,-0.583,-0.528,,-0.443,-0.328,,
9-Mar-22,-0.565,-0.53,-0.491,-0.424,-0.308,,
10-Mar-22,-0.571,-0.549,,-0.427,-0.293,,
11-Mar-22,-0.565,-0.548,-0.502,-0.414,-0.268,,
14-Mar-22,-0.575,-0.556,-0.5,-0.413,-0.258,,
15-Mar-22,-0.571,-0.553,-0.502,-0.407,-0.237,,
16-Mar-22,-0.569,-0.554,-0.488,-0.393,-0.232,,
17-Mar-22,-0.565,-0.548,-0.493,-0.402,-0.216,,
18-Mar-22,-0.566,-0.557,-0.487,-0.393,-0.207,,
21-Mar-22,-0.566,-0.55,-0.494,-0.391,-0.203,,
22-Mar-22,-0.568,-0.562,-0.499,-0.393,-0.186,,
23-Mar-22,-0.567,-0.549,-0.493,-0.392,-0.165,,
24-Mar-22,-0.573,-0.541,-0.483,-0.397,-0.16,,
25-Mar-22,-0.561,-0.546,-0.477,-0.392,-0.142,,
28-Mar-22,-0.562,-0.536,-0.477,-0.388,-0.127,,
29-Mar-22,-0.576,-0.533,-0.473,-0.381,-0.105,,
30-Mar-22,-0.57,-0.527,-0.464,-0.371,-0.103,,
31-Mar-22,-0.579,-0.532,-0.458,-0.367,-0.073,,
1-Apr-22,-0.564,-0.541,-0.461,-0.362,-0.086,,
4-Apr-22,-0.567,-0.551,-0.447,-0.358,-0.083,,
5-Apr-22,-0.578,-0.548,-0.467,-0.375,-0.093,,
6-Apr-22,-0.567,-0.54,-0.463,-0.361,-0.063,,
7-Apr-22,-0.574,-0.548,-0.465,-0.355,-0.058,,
8-Apr-22,-0.565,-0.541,-0.449,-0.35,-0.048,,
11-Apr-22,-0.573,-0.529,-0.435,-0.334,-0.03,,
12-Apr-22,-0.569,-0.538,-0.433,-0.32,0.005,,
13-Apr-22,-0.56,-0.543,-0.448,-0.328,-0.014,,
14-Apr-22,-0.56,-0.547,-0.452,-0.317,0.003,,
19-Apr-22,-0.572,-0.56,-0.468,-0.333,-0.01,,
20-Apr-22,-0.572,-0.569,-0.475,-0.332,-0.014,,
21-Apr-22,-0.57,-0.541,-0.463,-0.31,0.017,,
22-Apr-22,-0.57,-0.52,-0.427,-0.268,0.084,,
25-Apr-22,-0.57,-0.5,-0.415,-0.239,0.134,,
26-Apr-22,-0.576,-0.513,-0.43,-0.246,0.111,,
27-Apr-22,-0.569,-0.52,-0.445,-0.251,0.109,,
28-Apr-22,-0.571,-0.522,-0.438,-0.242,0.118,,
29-Apr-22,-0.566,-0.538,-0.429,-0.226,0.166,,
2-May-22,-0.568,-0.527,-0.416,-0.204,0.213,,
3-May-22,-0.566,-0.543,-0.425,-0.198,0.225,,
4-May-22,-0.569,-0.544,-0.427,-0.205,0.234,,
5-May-22,-0.563,-0.553,-0.421,-0.206,0.253,,
6-May-22,-0.563,-0.553,-0.426,-0.206,0.246,,
9-May-22,-0.568,-0.533,-0.402,-0.183,0.263,,
10-May-22,-0.564,-0.553,-0.417,-0.202,0.236,,
11-May-22,-0.571,-0.566,-0.414,-0.208,0.227,,
12-May-22,-0.568,-0.544,-0.406,-0.211,0.23,,
13-May-22,-0.564,-0.546,-0.403,-0.209,0.182,,
16-May-22,-0.565,-0.558,-0.403,-0.192,0.206,,
17-May-22,-0.564,-0.544,-0.38,-0.166,0.24,,
18-May-22,-0.577,-0.552,-0.368,-0.126,0.313,,
19-May-22,-0.563,-0.542,-0.348,-0.096,0.344,,
20-May-22,-0.566,-0.535,-0.348,-0.078,0.353,,
23-May-22,-0.568,-0.543,-0.363,-0.085,0.348,,
24-May-22,-0.573,-0.543,-0.356,-0.073,0.364,,
25-May-22,-0.575,-0.547,-0.351,-0.062,0.359,,
26-May-22,-0.563,-0.544,-0.352,-0.061,0.36,,
27-May-22,-0.572,-0.545,-0.368,-0.076,0.358,,
30-May-22,-0.569,-0.545,-0.354,-0.068,0.361,,
31-May-22,-0.568,-0.546,-0.338,-0.045,0.39,,
1-Jun-22,-0.577,-0.541,-0.335,-0.034,0.417,,
2-Jun-22,-0.574,-0.538,-0.327,-0.017,0.45,,
3-Jun-22,-0.566,-0.538,-0.328,-0.008,0.486,,
6-Jun-22,-0.573,-0.531,-0.314,0.009,0.521,,
7-Jun-22,-0.578,-0.525,-0.298,0.029,0.561,,
8-Jun-22,-0.575,-0.537,-0.302,0.034,0.569,,
9-Jun-22,-0.578,-0.533,-0.282,0.063,0.614,,
10-Jun-22,-0.568,-0.539,-0.298,0.083,0.68,,
13-Jun-22,-0.568,-0.536,-0.281,0.108,0.792,,
14-Jun-22,-0.571,-0.512,-0.243,0.175,0.957,,
15-Jun-22,-0.566,-0.494,-0.182,0.237,1.067,,
16-Jun-22,-0.571,-0.498,-0.172,0.249,1.058,,
17-Jun-22,-0.568,-0.487,-0.169,0.291,1.124,,
20-Jun-22,-0.568,-0.5,-0.178,0.273,1.091,,
21-Jun-22,-0.563,-0.512,-0.163,0.289,1.115,,
22-Jun-22,-0.569,-0.512,-0.172,0.291,1.108,,
23-Jun-22,-0.568,-0.528,-0.186,0.273,1.089,,
24-Jun-22,-0.572,-0.553,-0.218,0.223,0.975,,
27-Jun-22,-0.569,-0.551,-0.218,0.223,0.948,,
28-Jun-22,-0.57,-0.536,-0.211,0.225,1.022,,
29-Jun-22,-0.563,-0.535,-0.191,0.278,1.068,,
30-Jun-22,-0.568,-0.508,-0.195,0.263,1.037,,
1-Jul-22,-0.565,-0.506,-0.176,0.238,0.961,,
4-Jul-22,-0.568,-0.485,-0.165,0.241,0.897,,
5-Jul-22,-0.567,-0.46,-0.145,0.234,0.939,,
6-Jul-22,-0.573,-0.465,-0.152,0.226,0.839,,
7-Jul-22,-0.573,-0.464,-0.141,0.238,0.821,,
8-Jul-22,-0.563,-0.427,-0.087,0.322,0.972,,
11-Jul-22,-0.572,-0.398,-0.07,0.365,0.969,,
12-Jul-22,-0.571,-0.4,-0.058,0.379,0.926,,
13-Jul-22,-0.57,-0.421,-0.052,0.363,0.865,,
14-Jul-22,-0.569,-0.378,0.002,0.448,0.952,,
15-Jul-22,-0.565,-0.317,0.072,0.532,1.057,,
18-Jul-22,-0.565,-0.32,0.047,0.503,1.015,,
19-Jul-22,-0.562,-0.325,0.042,0.534,1.052,,
20-Jul-22,-0.543,-0.259,0.125,0.635,1.164,,
21-Jul-22,-0.513,-0.252,0.145,0.632,1.142,,
22-Jul-22,-0.421,-0.17,0.2,0.706,1.2,,
25-Jul-22,-0.279,-0.131,0.233,0.633,1.04,,
26-Jul-22,-0.176,-0.089,0.212,0.623,1.033,,
27-Jul-22,-0.118,-0.062,0.238,0.631,1.013,,
28-Jul-22,-0.081,-0.035,0.267,0.66,1.044,,
29-Jul-22,-0.074,-0.071,0.232,0.653,0.921,,
1-Aug-22,-0.071,-0.062,0.246,0.654,0.942,,
2-Aug-22,-0.07,-0.048,0.26,0.652,0.926,,
3-Aug-22,-0.073,-0.04,0.252,0.667,0.963,,
4-Aug-22,-0.07,-0.039,0.269,0.689,1.014,,
5-Aug-22,-0.07,-0.041,0.277,0.678,1.023,,
8-Aug-22,-0.078,-0.032,0.301,0.729,1.11,,
9-Aug-22,-0.07,-0.015,0.321,0.737,1.113,,
10-Aug-22,-0.068,-0.025,0.325,0.774,1.152,,
11-Aug-22,-0.078,-0.027,0.321,0.764,1.141,,
12-Aug-22,-0.068,-0.035,0.333,0.766,1.163,,
15-Aug-22,-0.068,-0.016,0.339,0.745,1.158,,
16-Aug-22,-0.071,-0.028,0.333,0.735,1.118,,
17-Aug-22,-0.069,-0.014,0.351,0.753,1.146,,
18-Aug-22,-0.073,0.003,0.391,0.826,1.229,,
19-Aug-22,-0.068,0.026,0.43,0.862,1.258,,
22-Aug-22,-0.069,0.046,0.453,0.908,1.344,,
23-Aug-22,-0.073,0.059,0.468,0.926,1.398,,
24-Aug-22,-0.072,0.079,0.493,0.947,1.427,,
25-Aug-22,-0.079,0.085,0.518,0.984,1.483,,
26-Aug-22,-0.067,0.094,0.542,0.983,1.482,,
29-Aug-22,-0.07,0.12,0.582,1.077,1.612,,
30-Aug-22,-0.069,0.196,0.62,1.193,1.758,,
31-Aug-22,-0.069,0.23,0.654,1.203,1.778,,
1-Sep-22,-0.073,0.228,0.712,1.24,1.851,,
2-Sep-22,-0.071,0.314,0.763,1.29,1.896,,
5-Sep-22,-0.073,0.298,0.783,1.298,1.874,,
6-Sep-22,-0.06,0.368,0.816,1.337,1.921,,
7-Sep-22,0.005,0.394,0.822,1.363,1.913,,
8-Sep-22,0.043,0.381,0.836,1.354,1.903,,
9-Sep-22,0.173,0.48,0.934,1.442,2.015,,
12-Sep-22,0.374,0.586,0.988,1.494,2.075,,
13-Sep-22,0.542,0.619,1,1.538,2.102,,
14-Sep-22,0.608,0.669,1.013,1.548,2.156,,
15-Sep-22,0.65,0.68,1.03,1.608,2.223,,
16-Sep-22,0.646,0.678,1.063,1.672,2.263,,
19-Sep-22,0.655,0.692,1.066,1.737,2.295,,
20-Sep-22,0.658,0.7,1.1,1.74,2.338,,
21-Sep-22,0.671,0.708,1.118,1.766,2.416,,
22-Sep-22,0.649,0.68,1.12,1.763,2.442,,
23-Sep-22,0.654,0.698,1.153,1.803,2.5,,
26-Sep-22,0.666,0.7,1.168,1.803,2.563,,
27-Sep-22,0.657,0.722,1.228,1.851,2.625,,
28-Sep-22,0.665,0.685,1.193,1.858,2.621,,
29-Sep-22,0.651,0.666,1.16,1.8,2.578,,
30-Sep-22,0.648,0.679,1.173,1.809,2.556,,
3-Oct-22,0.659,0.674,1.185,1.775,2.5,,
4-Oct-22,0.648,0.664,1.173,1.762,2.41,,
5-Oct-22,0.648,0.706,1.2,1.731,2.363,,
6-Oct-22,0.647,0.733,1.248,1.838,2.47,,
7-Oct-22,0.656,0.783,1.288,1.897,2.552,,
10-Oct-22,0.657,0.809,1.319,1.962,2.639,,
11-Oct-22,0.657,0.843,1.34,2.003,2.693,,
12-Oct-22,0.645,0.854,1.363,1.998,2.659,,
13-Oct-22,0.628,0.845,1.378,2.012,2.661,,
14-Oct-22,0.646,0.892,1.403,2.027,2.677,,
17-Oct-22,0.651,0.913,1.458,2.032,2.679,,
18-Oct-22,0.659,0.919,1.456,2.038,2.698,,
19-Oct-22,0.668,0.938,1.462,2.057,2.684,,
20-Oct-22,0.664,0.943,1.502,2.083,2.733,,
21-Oct-22,0.659,0.983,1.543,2.107,2.778,,
24-Oct-22,0.674,0.979,1.558,2.132,2.738,,
25-Oct-22,0.664,1.038,1.577,2.106,2.725,,
26-Oct-22,0.713,1.109,1.578,2.103,2.69,,
27-Oct-22,0.81,1.133,1.605,2.118,2.671,,
28-Oct-22,0.951,1.208,1.641,2.034,2.567,,
31-Oct-22,1.018,1.253,1.704,2.13,2.63,,
1-Nov-22,1.159,1.376,1.737,2.168,2.686,,
2-Nov-22,1.331,1.385,1.726,2.198,2.673,,
3-Nov-22,1.382,1.401,1.732,2.225,2.735,,
4-Nov-22,1.385,1.398,1.734,2.278,2.794,,
7-Nov-22,1.385,1.405,1.742,2.296,2.82,,
8-Nov-22,1.378,1.415,1.791,2.316,2.846,,
9-Nov-22,1.393,1.415,1.802,2.333,2.874,,
10-Nov-22,1.391,1.395,1.798,2.319,2.862,,
11-Nov-22,1.372,1.362,1.762,2.291,2.811,,
14-Nov-22,1.392,1.405,1.791,2.337,2.867,,
15-Nov-22,1.388,1.414,1.795,2.3,2.852,,
16-Nov-22,1.382,1.395,1.803,2.311,2.843,,
17-Nov-22,1.386,1.425,1.802,2.294,2.834,,
18-Nov-22,1.392,1.413,1.821,2.342,2.837,,
21-Nov-22,1.399,1.4,1.817,2.327,2.835,,
22-Nov-22,1.406,1.418,1.863,2.338,2.847,,
23-Nov-22,1.38,1.448,1.898,2.36,2.854,,
24-Nov-22,1.364,1.462,1.908,2.368,2.879,,
25-Nov-22,1.388,1.476,1.922,2.374,2.86,,
28-Nov-22,1.397,1.492,1.954,2.436,2.892,,
29-Nov-22,1.397,1.497,1.984,2.442,2.892,,
30-Nov-22,1.408,1.512,1.973,2.414,2.83,,
1-Dec-22,1.398,1.526,1.972,2.405,2.842,,
2-Dec-22,1.398,1.514,1.975,2.406,2.811,,
5-Dec-22,1.398,1.523,1.975,2.436,2.841,,
6-Dec-22,1.372,1.519,1.993,2.443,2.87,,
7-Dec-22,1.416,1.552,1.977,2.442,2.864,,
8-Dec-22,1.398,1.538,1.99,2.456,2.858,,
9-Dec-22,1.416,1.605,2.005,2.466,2.861,,
12-Dec-22,1.415,1.622,2.052,2.527,2.88,,
13-Dec-22,1.403,1.686,2.046,2.479,2.873,,
14-Dec-22,1.432,1.697,2.081,2.519,2.871,,
15-Dec-22,1.468,1.691,2.062,2.493,2.867,,
16-Dec-22,1.542,1.748,2.047,2.569,2.993,,
19-Dec-22,1.6,1.797,2.063,2.585,3.057,,
20-Dec-22,1.774,1.898,2.081,2.625,3.118,,
21-Dec-22,1.804,1.913,2.102,2.645,3.176,,
22-Dec-22,1.902,1.894,2.125,2.696,3.192,,
23-Dec-22,1.885,1.91,2.141,2.701,3.238,,
27-Dec-22,1.885,1.895,2.128,2.703,3.265,,
28-Dec-22,1.841,1.898,2.202,2.752,3.325,,
29-Dec-22,1.882,1.901,2.184,2.726,3.288,,
30-Dec-22,1.872,1.884,2.132,2.693,3.291,,
2-Jan-23,1.876,1.883,2.162,2.732,3.316,,
3-Jan-23,1.838,1.854,2.172,2.739,3.321,,
4-Jan-23,1.882,1.888,2.17,2.761,3.312,,
5-Jan-23,1.878,1.894,2.178,2.772,3.303,,
6-Jan-23,1.89,1.904,2.254,2.805,3.328,,
9-Jan-23,1.882,1.898,2.27,2.809,3.328,,
10-Jan-23,1.889,1.935,2.284,2.82,3.338,,
11-Jan-23,1.879,1.922,2.298,2.858,3.37,,
12-Jan-23,1.886,1.918,2.288,2.818,3.325,,
13-Jan-23,1.895,1.908,2.328,2.876,3.315,,
16-Jan-23,1.904,1.97,2.334,2.843,3.332,,
17-Jan-23,1.895,1.98,2.335,2.878,3.339,,
18-Jan-23,1.887,1.985,2.342,2.832,3.311,,
19-Jan-23,1.905,1.99,2.393,2.857,3.3,,
20-Jan-23,1.899,1.999,2.417,2.895,3.327,,
23-Jan-23,1.893,2.014,2.449,2.917,3.345,,
24-Jan-23,1.893,2.052,2.501,2.922,3.353,,
25-Jan-23,1.894,2.064,2.458,2.928,3.363,,
26-Jan-23,1.899,2.077,2.468,2.922,3.352,,
27-Jan-23,1.884,2.13,2.492,2.942,3.356,,
30-Jan-23,1.894,2.144,2.482,2.959,3.368,,
31-Jan-23,1.895,2.177,2.512,2.988,3.413,,
1-Feb-23,1.907,2.19,2.483,3.009,3.414,,
2-Feb-23,1.97,2.262,2.54,3.029,3.446,,
3-Feb-23,2.107,2.255,2.545,3.011,3.374,,
6-Feb-23,2.148,2.325,2.565,3.008,3.401,,
7-Feb-23,2.291,2.361,2.602,3.029,3.435,,
8-Feb-23,2.342,2.381,2.608,3.054,3.451,,
9-Feb-23,2.382,2.363,2.607,3.103,3.486,,
10-Feb-23,2.359,2.375,2.621,3.08,3.465,,
13-Feb-23,2.379,2.402,2.654,3.102,3.51,,
14-Feb-23,2.342,2.374,2.66,3.135,3.518,,
15-Feb-23,2.379,2.405,2.682,3.166,3.542,,
16-Feb-23,2.387,2.406,2.703,3.192,3.567,,
17-Feb-23,2.345,2.374,2.667,3.212,3.572,,
20-Feb-23,2.393,2.383,2.654,3.192,3.579,,
21-Feb-23,2.375,2.392,2.682,3.225,3.578,,
22-Feb-23,2.386,2.396,2.683,3.197,3.625,,
23-Feb-23,2.392,2.403,2.693,3.198,3.642,,
24-Feb-23,2.379,2.429,2.698,3.233,3.662,,
27-Feb-23,2.344,2.422,2.716,3.242,3.68,,
28-Feb-23,2.339,2.478,2.744,3.29,3.725,,
1-Mar-23,2.368,2.487,2.783,3.311,3.745,,
2-Mar-23,2.365,2.502,2.801,3.366,3.821,,
3-Mar-23,2.393,2.551,2.849,3.353,3.826,,
6-Mar-23,2.381,2.511,2.875,3.363,3.859,,
7-Mar-23,2.348,2.562,2.92,3.418,3.908,,
8-Mar-23,2.382,2.565,2.944,3.451,3.944,,
9-Mar-23,2.373,2.573,2.948,3.461,3.978,,
10-Mar-23,2.378,2.63,2.978,3.445,3.953,,
13-Mar-23,2.378,2.646,2.957,3.375,3.858,,
14-Mar-23,2.317,2.601,2.753,3.035,3.509,,
15-Mar-23,2.415,2.615,2.815,3.131,3.662,,
16-Mar-23,2.424,2.558,2.646,2.985,3.359,,
17-Mar-23,2.482,2.648,2.75,3.055,3.38,,
20-Mar-23,2.565,2.778,2.892,3.095,3.395,,
21-Mar-23,2.712,2.822,2.908,3.071,3.322,,
22-Mar-23,2.827,2.902,3.002,3.214,3.468,,
23-Mar-23,2.854,2.902,2.99,3.29,3.578,,
24-Mar-23,2.878,2.928,3.025,3.281,3.533,,
27-Mar-23,2.879,2.902,3.012,3.239,3.469,,
28-Mar-23,2.787,2.904,2.99,3.269,3.542,,
29-Mar-23,2.9,2.905,3.015,3.29,3.573,,
30-Mar-23,2.866,2.921,3.052,3.312,3.568,,
31-Mar-23,2.898,2.915,3.038,3.341,3.622,,
3-Apr-23,2.895,2.928,3.053,3.335,3.651,,
4-Apr-23,2.876,2.899,3.052,3.359,3.638,,
5-Apr-23,2.875,2.888,3.055,3.339,3.628,,
6-Apr-23,2.886,2.887,3.075,3.339,3.578,,
11-Apr-23,2.902,2.889,3.108,3.356,3.582,,
12-Apr-23,2.862,2.889,3.126,3.43,3.654,,
13-Apr-23,2.862,2.934,3.177,3.49,3.718,,
14-Apr-23,2.894,2.948,3.175,3.51,3.723,,
17-Apr-23,2.882,2.966,3.219,3.578,3.764,,
18-Apr-23,2.9,2.968,3.2,3.562,3.793,,
19-Apr-23,2.87,2.987,3.205,3.587,3.825,,
20-Apr-23,2.878,2.998,3.211,3.612,3.855,,
